id,date,amount,card,id_merchant,time
2106,10/4/2018 2:40,1.93,5.0188E+11,12,10/4/2018 2:40
1608,10/4/2018 4:50,12.45,4.27647E+12,60,10/4/2018 4:50
2355,10/4/2018 7:23,4.85,3.56107E+15,68,10/4/2018 7:23
1805,10/4/2018 15:30,10.49,5.29719E+15,110,10/4/2018 15:30
1081,10/4/2018 16:51,12.47,6.01199E+15,19,10/4/2018 16:51
724,10/4/2018 17:23,1.12,4.26849E+15,129,10/4/2018 17:23
621,10/4/2018 20:16,2.6,3.5822E+15,27,10/4/2018 20:16
1933,10/4/2018 21:01,2.92,2.13194E+14,132,10/4/2018 21:01
2621,10/4/2018 22:37,20.02,3.0182E+13,54,10/4/2018 22:37
2380,10/5/2018 3:53,2.57,6.50024E+15,79,10/5/2018 3:53
3072,10/5/2018 6:12,19.23,4.71177E+15,77,10/5/2018 6:12
765,10/5/2018 7:41,2.49,4.02791E+15,138,10/5/2018 7:41
3397,10/5/2018 8:27,1.36,3.00783E+13,129,10/5/2018 8:27
1547,10/5/2018 9:07,11.12,4.26369E+15,131,10/5/2018 9:07
658,10/5/2018 10:59,3.28,4.02791E+15,75,10/5/2018 10:59
967,10/5/2018 18:25,10.02,6.75911E+11,108,10/5/2018 18:25
598,10/5/2018 18:36,2.17,4.64401E+18,26,10/5/2018 18:36
2242,10/5/2018 19:04,1.54,4.76105E+18,85,10/5/2018 19:04
2544,10/5/2018 21:29,16.8,5.13584E+15,39,10/5/2018 21:29
2334,10/5/2018 22:08,2.61,4.15984E+18,67,10/5/2018 22:08
847,10/5/2018 22:12,1.63,5.36178E+15,42,10/5/2018 22:12
2702,10/6/2018 0:27,16.68,4.74104E+12,86,10/6/2018 0:27
3362,10/6/2018 1:31,2.95,4.58696E+18,118,10/6/2018 1:31
282,10/6/2018 4:32,5.33,6.01199E+15,121,10/6/2018 4:32
2384,10/6/2018 4:53,3.34,4.53999E+15,37,10/6/2018 4:53
1744,10/6/2018 5:06,10.35,4.2791E+18,16,10/6/2018 5:06
735,10/6/2018 5:51,1.23,4.72378E+18,41,10/6/2018 5:51
523,10/6/2018 9:36,7.46,3.53565E+15,65,10/6/2018 9:36
2981,10/6/2018 15:12,17.77,4.15984E+18,39,10/6/2018 15:12
2735,10/6/2018 17:23,17.15,3.56107E+15,143,10/6/2018 17:23
1772,10/6/2018 17:26,10.18,4.26849E+15,80,10/6/2018 17:26
2942,10/6/2018 18:18,20.69,4.2791E+18,1,10/6/2018 18:18
333,10/6/2018 19:14,4.23,3.72415E+14,111,10/6/2018 19:14
818,10/6/2018 20:23,0.77,3.0143E+13,38,10/6/2018 20:23
2857,10/7/2018 1:34,17.4,4.53999E+15,29,10/7/2018 1:34
982,10/7/2018 2:05,10.5,4.15984E+18,3,10/7/2018 2:05
3305,10/7/2018 7:08,18.53,3.5822E+15,81,10/7/2018 7:08
3005,10/7/2018 8:16,20.44,4.58696E+18,89,10/7/2018 8:16
469,10/7/2018 8:21,5.59,4.7432E+18,39,10/7/2018 8:21
1984,10/7/2018 10:35,3.23,4.74104E+12,106,10/7/2018 10:35
2217,10/7/2018 11:03,2.9,3.0143E+13,11,10/7/2018 11:03
815,10/7/2018 11:05,1.18,3.76028E+14,55,10/7/2018 11:05
1121,10/7/2018 11:17,12.19,5.01809E+11,56,10/7/2018 11:17
2420,10/7/2018 11:21,2.92,4.86676E+18,140,10/7/2018 11:21
2318,10/7/2018 14:30,1.95,4.53999E+15,46,10/7/2018 14:30
384,10/7/2018 14:40,757,3.00783E+13,73,10/7/2018 14:40
1395,10/7/2018 18:29,1179,3.0182E+13,106,10/7/2018 18:29
677,10/7/2018 18:42,1.4,4.50641E+15,65,10/7/2018 18:42
3047,10/7/2018 19:09,19.55,5.01809E+11,107,10/7/2018 19:09
589,10/7/2018 20:28,1.01,3.51695E+15,2,10/7/2018 20:28
922,10/7/2018 20:40,10.99,6.50024E+15,68,10/7/2018 20:40
2868,10/7/2018 21:33,17.83,4.58696E+18,143,10/7/2018 21:33
1091,10/7/2018 22:35,10.91,4.2791E+18,110,10/7/2018 22:35
2159,10/7/2018 23:02,3.13,4.58696E+18,8,10/7/2018 23:02
3070,10/7/2018 23:58,18.39,6.50024E+15,52,10/7/2018 23:58
2739,10/8/2018 2:19,16.58,4.96292E+18,101,10/8/2018 2:19
2976,10/8/2018 3:30,16.62,3.0182E+13,41,10/8/2018 3:30
1557,10/8/2018 5:53,11.56,4.15072E+15,68,10/8/2018 5:53
640,10/8/2018 8:18,1.74,3.72415E+14,95,10/8/2018 8:18
1643,10/8/2018 10:35,10.17,4.71177E+15,52,10/8/2018 10:35
1970,10/8/2018 13:03,3.5,3.56107E+15,115,10/8/2018 13:03
805,10/8/2018 14:55,1.19,4.71177E+15,106,10/8/2018 14:55
1723,10/8/2018 17:55,11.71,4.76105E+18,37,10/8/2018 17:55
2919,10/8/2018 18:04,20.54,5.03843E+11,118,10/8/2018 18:04
3074,10/8/2018 19:00,18.79,4.15984E+18,119,10/8/2018 19:00
2860,10/9/2018 0:30,17.69,3.53565E+15,67,10/9/2018 0:30
1313,10/9/2018 7:22,10.27,3.0182E+13,26,10/9/2018 7:22
1686,10/9/2018 8:15,10.85,3.5822E+15,59,10/9/2018 8:15
2395,10/9/2018 9:34,4.49,4.26369E+15,144,10/9/2018 9:34
1353,10/9/2018 14:06,10.83,3.58135E+15,134,10/9/2018 14:06
2700,10/9/2018 14:35,16.82,4.58696E+18,106,10/9/2018 14:35
1528,10/9/2018 15:42,10.49,4.2791E+18,65,10/9/2018 15:42
456,10/9/2018 17:54,5.62,5.13584E+15,42,10/9/2018 17:54
1154,10/9/2018 19:22,10.28,4.18816E+15,127,10/9/2018 19:22
2370,10/9/2018 23:44,5.38,4.53999E+15,76,10/9/2018 23:44
2784,10/10/2018 1:11,18.92,4.64401E+18,95,10/10/2018 1:11
2778,10/10/2018 6:27,15.72,4.27647E+12,6,10/10/2018 6:27
655,10/10/2018 9:01,1.6,5.17595E+15,128,10/10/2018 9:01
1026,10/10/2018 9:16,11.17,4.58696E+18,88,10/10/2018 9:16
1607,10/10/2018 21:32,11.93,4.64401E+18,14,10/10/2018 21:32
728,10/10/2018 23:20,3.34,4.96292E+18,72,10/10/2018 23:20
242,10/11/2018 2:01,4.81,4.58696E+18,32,10/11/2018 2:01
1011,10/11/2018 4:18,10.12,5.29719E+15,17,10/11/2018 4:18
71,10/11/2018 5:40,9.49,3.0182E+13,114,10/11/2018 5:40
2315,10/11/2018 7:53,1.63,3.00633E+13,82,10/11/2018 7:53
2059,10/11/2018 8:58,1.67,5.84227E+11,23,10/11/2018 8:58
1202,10/11/2018 9:37,10.17,4.86676E+18,49,10/11/2018 9:37
2026,10/11/2018 10:41,2.01,4.26849E+15,11,10/11/2018 10:41
2500,10/11/2018 14:27,16.86,4.16531E+18,147,10/11/2018 14:27
352,10/11/2018 15:52,3.35,4.58696E+18,93,10/11/2018 15:52
461,10/11/2018 21:48,5.13,5.36178E+15,18,10/11/2018 21:48
3334,10/11/2018 22:29,2.95,5.01809E+11,103,10/11/2018 22:29
1977,10/11/2018 22:41,3.85,4.6819E+12,100,10/11/2018 22:41
696,10/11/2018 23:29,206,3.00783E+13,144,10/11/2018 23:29
209,10/12/2018 0:26,1.37,5.0188E+11,79,10/12/2018 0:26
1164,10/12/2018 2:31,10.54,5.29719E+15,16,10/12/2018 2:31
3276,10/12/2018 4:42,15.73,6.01199E+15,21,10/12/2018 4:42
2479,10/12/2018 9:51,17.36,6.50024E+15,124,10/12/2018 9:51
1788,10/12/2018 11:58,10.36,4.498E+12,65,10/12/2018 11:58
2681,10/12/2018 12:07,18.18,5.50071E+15,92,10/12/2018 12:07
1437,10/12/2018 13:03,11.13,3.4412E+14,53,10/12/2018 13:03
2709,10/12/2018 20:13,16.67,5.0188E+11,104,10/12/2018 20:13
1858,10/12/2018 20:17,11.66,3.76028E+14,111,10/12/2018 20:17
357,10/12/2018 20:27,5.97,4.26849E+15,88,10/12/2018 20:27
893,10/12/2018 23:11,13.22,5.17595E+15,141,10/12/2018 23:11
1672,10/13/2018 7:26,11.31,5.03843E+11,104,10/13/2018 7:26
553,10/13/2018 7:56,2.11,4.96292E+18,114,10/13/2018 7:56
1441,10/13/2018 11:14,10.84,4.02791E+15,31,10/13/2018 11:14
1839,10/13/2018 13:45,10.98,4.71177E+15,54,10/13/2018 13:45
1292,10/13/2018 15:35,10.06,5.29719E+15,41,10/13/2018 15:35
212,10/13/2018 15:52,5.85,4.64401E+18,112,10/13/2018 15:52
984,10/13/2018 17:11,11.87,4.76105E+18,124,10/13/2018 17:11
1481,10/14/2018 0:04,11.2,3.00783E+13,141,10/14/2018 0:04
1198,10/14/2018 3:23,11.38,6.01199E+15,78,10/14/2018 3:23
885,10/14/2018 12:39,10.63,3.72415E+14,35,10/14/2018 12:39
54,10/14/2018 13:23,7.19,3.53565E+15,21,10/14/2018 13:23
3089,10/14/2018 16:02,15.52,3.51695E+15,119,10/14/2018 16:02
510,10/14/2018 17:19,4.88,5.29719E+15,70,10/14/2018 17:19
849,10/14/2018 23:09,1.05,3.76028E+14,104,10/14/2018 23:09
166,10/15/2018 3:05,4.1,5.0188E+11,64,10/15/2018 3:05
243,10/15/2018 3:29,5.82,4.58696E+18,72,10/15/2018 3:29
2133,10/15/2018 4:38,5.52,3.56195E+15,138,10/15/2018 4:38
202,10/15/2018 17:44,6.9,3.4412E+14,74,10/15/2018 17:44
2825,10/15/2018 20:48,16.57,3.53565E+15,120,10/15/2018 20:48
3157,10/16/2018 0:01,19.59,5.17595E+15,36,10/16/2018 0:01
903,10/16/2018 0:29,10.12,3.4412E+14,21,10/16/2018 0:29
1555,10/16/2018 2:08,13.06,4.86676E+18,144,10/16/2018 2:08
2138,10/16/2018 4:28,5.13,4.76105E+18,36,10/16/2018 4:28
1165,10/16/2018 12:27,10.36,1.80099E+14,14,10/16/2018 12:27
2330,10/16/2018 13:27,484,4.76105E+18,142,10/16/2018 13:27
2828,10/16/2018 14:39,18.34,5.17595E+15,19,10/16/2018 14:39
1221,10/16/2018 22:46,10.99,4.50641E+15,47,10/16/2018 22:46
320,10/17/2018 2:48,3.39,4.2791E+18,123,10/17/2018 2:48
3265,10/17/2018 3:43,20.03,5.50071E+15,149,10/17/2018 3:43
2706,10/17/2018 4:15,19,5.01809E+11,39,10/17/2018 4:15
2999,10/17/2018 5:34,15.07,4.15984E+18,126,10/17/2018 5:34
2998,10/17/2018 9:49,14.67,4.16531E+18,137,10/17/2018 9:49
2296,10/17/2018 16:30,3.06,5.84227E+11,44,10/17/2018 16:30
1269,10/17/2018 18:16,10.38,3.00783E+13,116,10/17/2018 18:16
1799,10/17/2018 18:33,11.46,4.7432E+18,5,10/17/2018 18:33
1749,10/18/2018 0:08,10.57,4.15984E+18,40,10/18/2018 0:08
1045,10/18/2018 0:16,10.95,4.53999E+15,14,10/18/2018 0:16
66,10/18/2018 1:43,5.35,4.16531E+18,116,10/18/2018 1:43
1665,10/18/2018 2:46,11.16,4.27647E+12,74,10/18/2018 2:46
500,10/18/2018 3:26,9.66,3.56107E+15,50,10/18/2018 3:26
3366,10/18/2018 5:15,2.6,5.29719E+15,47,10/18/2018 5:15
2677,10/18/2018 7:16,19.86,5.50071E+15,96,10/18/2018 7:16
2300,10/18/2018 15:32,1.21,4.96292E+18,102,10/18/2018 15:32
2658,10/18/2018 16:22,19.22,4.64401E+18,38,10/18/2018 16:22
2328,10/18/2018 16:37,4.18,4.15072E+15,129,10/18/2018 16:37
321,10/18/2018 20:04,5.68,3.51711E+15,89,10/18/2018 20:04
2536,10/18/2018 22:15,18.06,5.03843E+11,53,10/18/2018 22:15
7,10/18/2018 23:13,3.41,4.53999E+15,29,10/18/2018 23:13
2412,10/18/2018 23:33,5.24,4.72378E+18,128,10/18/2018 23:33
1549,10/19/2018 1:07,1053,3.00783E+13,10,10/19/2018 1:07
532,10/19/2018 1:16,0.7,3.76028E+14,122,10/19/2018 1:16
3325,10/19/2018 1:45,18.25,4.2791E+18,150,10/19/2018 1:45
2098,10/19/2018 9:27,4.3,3.51695E+15,3,10/19/2018 9:27
3338,10/19/2018 12:32,178,5.5706E+15,28,10/19/2018 12:32
3401,10/19/2018 17:15,1.95,3.56195E+15,137,10/19/2018 17:15
1949,10/19/2018 17:44,3.26,4.02791E+15,11,10/19/2018 17:44
778,10/19/2018 20:19,2.08,4.72378E+18,134,10/19/2018 20:19
2553,10/19/2018 21:52,15,3.51695E+15,37,10/19/2018 21:52
3487,10/20/2018 0:33,2.41,3.00633E+13,82,10/20/2018 0:33
2574,10/20/2018 1:25,16.98,4.64401E+18,43,10/20/2018 1:25
298,10/20/2018 2:43,6.94,3.0143E+13,80,10/20/2018 2:43
3350,10/20/2018 3:46,2.8,4.18816E+15,58,10/20/2018 3:46
2294,10/20/2018 4:46,5.79,4.83448E+15,127,10/20/2018 4:46
1062,10/20/2018 8:13,11.37,5.29719E+15,34,10/20/2018 8:13
424,10/20/2018 12:20,5.63,4.02791E+15,51,10/20/2018 12:20
1108,10/20/2018 12:25,10.71,4.53999E+15,133,10/20/2018 12:25
14,10/20/2018 16:16,7.69,5.13584E+15,35,10/20/2018 16:16
3274,10/20/2018 19:06,18.51,4.7432E+18,138,10/20/2018 19:06
2938,10/20/2018 21:52,15.85,1.80099E+14,21,10/20/2018 21:52
1895,10/21/2018 10:53,11.78,5.03843E+11,94,10/21/2018 10:53
1809,10/21/2018 11:28,10.39,4.498E+12,18,10/21/2018 11:28
3470,10/21/2018 12:48,2.22,3.00633E+13,134,10/21/2018 12:48
3424,10/21/2018 14:48,2.11,3.72415E+14,132,10/21/2018 14:48
1904,10/21/2018 16:38,11.22,5.03843E+11,111,10/21/2018 16:38
2407,10/21/2018 16:44,4.55,4.16531E+18,86,10/21/2018 16:44
2111,10/21/2018 17:45,2.44,4.83448E+15,111,10/21/2018 17:45
2498,10/21/2018 18:34,19.33,4.76105E+18,129,10/21/2018 18:34
1879,10/21/2018 19:04,10.84,5.36178E+15,53,10/21/2018 19:04
2068,10/21/2018 23:14,4.43,4.27647E+12,127,10/21/2018 23:14
2562,10/22/2018 0:07,15.98,5.0188E+11,77,10/22/2018 0:07
3110,10/22/2018 2:39,16.32,3.58135E+15,44,10/22/2018 2:39
2846,10/22/2018 3:00,15.88,3.4412E+14,11,10/22/2018 3:00
1147,10/22/2018 7:41,13.83,4.71177E+15,129,10/22/2018 7:41
1328,10/22/2018 8:11,10.2,3.58135E+15,84,10/22/2018 8:11
1943,10/22/2018 13:46,1.92,4.15984E+18,127,10/22/2018 13:46
1195,10/22/2018 15:17,12.28,4.53999E+15,94,10/22/2018 15:17
627,10/22/2018 16:41,2.6,3.72415E+14,107,10/22/2018 16:41
1464,10/22/2018 19:58,10.53,4.16531E+18,76,10/22/2018 19:58
1131,10/22/2018 22:48,10.04,4.2791E+18,11,10/22/2018 22:48
3361,10/23/2018 1:00,2.09,4.7432E+18,71,10/23/2018 1:00
394,10/23/2018 4:35,6.35,3.51695E+15,150,10/23/2018 4:35
2867,10/23/2018 10:49,16.74,4.6819E+12,130,10/23/2018 10:49
1924,10/23/2018 10:54,11.43,4.58696E+18,131,10/23/2018 10:54
542,10/23/2018 10:56,1.62,1.80099E+14,38,10/23/2018 10:56
171,10/23/2018 15:14,8.9,4.76105E+18,90,10/23/2018 15:14
1358,10/23/2018 18:50,10.49,2.13194E+14,41,10/23/2018 18:50
571,10/23/2018 20:11,1.36,3.4412E+14,42,10/23/2018 20:11
1209,10/23/2018 21:30,10.62,3.5822E+15,102,10/23/2018 21:30
2012,10/23/2018 21:51,2.33,1.80099E+14,140,10/23/2018 21:51
466,10/23/2018 22:47,393,5.5706E+15,148,10/23/2018 22:47
2595,10/24/2018 9:56,16.84,4.86676E+18,70,10/24/2018 9:56
2900,10/24/2018 16:09,15.16,5.17595E+15,101,10/24/2018 16:09
1616,10/24/2018 16:46,12.77,4.64401E+18,125,10/24/2018 16:46
3128,10/24/2018 16:53,20.44,4.72378E+18,97,10/24/2018 16:53
931,10/24/2018 17:06,10.56,5.50071E+15,138,10/24/2018 17:06
1049,10/24/2018 17:26,11.18,4.7432E+18,65,10/24/2018 17:26
2594,10/24/2018 21:00,16.51,4.53999E+15,29,10/24/2018 21:00
2969,10/24/2018 22:03,17.18,5.17595E+15,120,10/24/2018 22:03
1632,10/24/2018 22:06,10.17,5.5706E+15,124,10/24/2018 22:06
802,10/25/2018 1:25,2.37,5.50071E+15,22,10/25/2018 1:25
1721,10/25/2018 4:04,10.01,4.50641E+15,131,10/25/2018 4:04
557,10/25/2018 10:50,1.93,4.26369E+15,3,10/25/2018 10:50
2216,10/25/2018 11:39,2.83,4.26849E+15,97,10/25/2018 11:39
1102,10/25/2018 15:27,10.02,3.00783E+13,142,10/25/2018 15:27
2182,10/25/2018 15:47,2.98,5.0188E+11,13,10/25/2018 15:47
480,10/25/2018 16:29,8.03,3.00633E+13,5,10/25/2018 16:29
2505,10/25/2018 17:21,18.34,5.03843E+11,2,10/25/2018 17:21
1185,10/26/2018 2:24,10.39,4.16531E+18,104,10/26/2018 2:24
1940,10/26/2018 6:23,4.12,4.74104E+12,4,10/26/2018 6:23
3402,10/26/2018 9:20,2.28,2.13194E+14,4,10/26/2018 9:20
2006,10/26/2018 11:27,4.1,4.18816E+15,97,10/26/2018 11:27
2247,10/26/2018 11:56,1.18,5.29719E+15,126,10/26/2018 11:56
551,10/26/2018 16:56,1.15,4.6819E+12,126,10/26/2018 16:56
3055,10/26/2018 19:29,17.08,5.84227E+11,100,10/26/2018 19:29
2405,10/26/2018 21:47,2.45,6.01199E+15,4,10/26/2018 21:47
2397,10/26/2018 22:27,3.74,5.13584E+15,37,10/26/2018 22:27
930,10/27/2018 1:00,11.1,5.84227E+11,80,10/27/2018 1:00
2963,10/27/2018 6:38,14.73,4.53999E+15,24,10/27/2018 6:38
1636,10/27/2018 8:04,12.98,4.15072E+15,3,10/27/2018 8:04
1897,10/27/2018 8:17,11.08,5.13584E+15,37,10/27/2018 8:17
1687,10/27/2018 9:26,11.11,5.84227E+11,28,10/27/2018 9:26
838,10/27/2018 9:59,3.21,5.84227E+11,97,10/27/2018 9:59
391,10/27/2018 13:46,3.39,5.03843E+11,118,10/27/2018 13:46
2881,10/27/2018 14:11,14.09,4.64401E+18,63,10/27/2018 14:11
1299,10/27/2018 15:48,12.26,5.5706E+15,129,10/27/2018 15:48
123,10/27/2018 17:28,6.31,4.15072E+15,138,10/27/2018 17:28
932,10/27/2018 18:30,11.26,4.26369E+15,139,10/27/2018 18:30
590,10/27/2018 19:25,2.26,5.03843E+11,134,10/27/2018 19:25
2057,10/27/2018 19:32,4.95,4.7432E+18,45,10/27/2018 19:32
1585,10/28/2018 1:26,11.3,4.83448E+15,111,10/28/2018 1:26
2051,10/28/2018 2:12,137,4.31965E+12,16,10/28/2018 2:12
3461,10/28/2018 2:29,2.89,6.75911E+11,57,10/28/2018 2:29
1712,10/28/2018 5:54,10.99,3.0143E+13,36,10/28/2018 5:54
3223,10/28/2018 7:02,16.85,4.27647E+12,32,10/28/2018 7:02
2870,10/28/2018 13:27,12.45,5.13584E+15,76,10/28/2018 13:27
1460,10/28/2018 13:28,10,4.31965E+12,75,10/28/2018 13:28
3121,10/28/2018 19:39,12.39,5.03843E+11,1,10/28/2018 19:39
2000,10/28/2018 23:57,1.28,4.74104E+12,17,10/28/2018 23:57
2079,10/29/2018 4:47,5.05,4.7432E+18,67,10/29/2018 4:47
1076,10/29/2018 5:05,10.5,4.53999E+15,102,10/29/2018 5:05
3031,10/29/2018 6:47,13.42,4.18816E+15,98,10/29/2018 6:47
316,10/29/2018 7:16,5.65,4.72378E+18,67,10/29/2018 7:16
2834,10/29/2018 7:18,16.85,5.03843E+11,127,10/29/2018 7:18
383,10/29/2018 9:47,5.61,3.4412E+14,46,10/29/2018 9:47
1919,10/29/2018 11:07,12.81,3.76028E+14,51,10/29/2018 11:07
876,10/29/2018 14:11,10.35,4.71177E+15,110,10/29/2018 14:11
1710,10/29/2018 14:36,10.82,5.36178E+15,50,10/29/2018 14:36
642,10/29/2018 20:36,1.81,2.13194E+14,6,10/29/2018 20:36
973,10/29/2018 22:54,10.83,6.50024E+15,109,10/29/2018 22:54
1111,10/29/2018 22:55,10.35,4.71177E+15,42,10/29/2018 22:55
1960,10/29/2018 23:18,3.67,5.84227E+11,70,10/29/2018 23:18
2747,10/30/2018 7:08,15.94,4.18816E+15,25,10/30/2018 7:08
1692,10/30/2018 7:27,10.45,6.75911E+11,1,10/30/2018 7:27
1171,10/30/2018 9:43,12.76,2.13194E+14,38,10/30/2018 9:43
2555,10/30/2018 9:45,16.64,4.86676E+18,48,10/30/2018 9:45
3463,10/30/2018 10:17,1.58,3.76028E+14,8,10/30/2018 10:17
63,10/30/2018 18:54,5.87,4.86676E+18,78,10/30/2018 18:54
3147,10/30/2018 18:59,17.54,5.29719E+15,116,10/30/2018 18:59
3160,10/30/2018 22:08,17.93,4.18816E+15,15,10/30/2018 22:08
1565,10/30/2018 23:28,10.56,4.26849E+15,96,10/30/2018 23:28
1638,10/31/2018 4:03,10.16,3.51695E+15,42,10/31/2018 4:03
2233,10/31/2018 4:38,4.65,4.15984E+18,2,10/31/2018 4:38
1002,10/31/2018 5:37,10.12,6.01199E+15,71,10/31/2018 5:37
2823,10/31/2018 16:16,16.49,3.72415E+14,23,10/31/2018 16:16
377,10/31/2018 16:35,6.27,4.74104E+12,121,10/31/2018 16:35
2618,10/31/2018 17:59,16.17,3.58135E+15,91,10/31/2018 17:59
562,10/31/2018 19:53,0.91,2.13194E+14,104,10/31/2018 19:53
1054,10/31/2018 23:59,10.63,3.4412E+14,57,10/31/2018 23:59
125,11/1/2018 0:29,2.32,4.83448E+15,67,11/1/2018 0:29
3109,11/1/2018 2:22,15.57,3.4412E+14,26,11/1/2018 2:22
2556,11/1/2018 5:00,15.29,6.01199E+15,55,11/1/2018 5:00
2352,11/1/2018 9:02,2.69,5.29719E+15,51,11/1/2018 9:02
3026,11/1/2018 10:40,16.01,5.5706E+15,25,11/1/2018 10:40
124,11/1/2018 16:13,8.07,3.72415E+14,102,11/1/2018 16:13
2493,11/1/2018 18:35,15.83,4.76105E+18,55,11/1/2018 18:35
1591,11/1/2018 20:11,11.26,3.0182E+13,112,11/1/2018 20:11
2623,11/1/2018 20:20,19.07,5.50071E+15,132,11/1/2018 20:20
3091,11/1/2018 20:59,15.71,3.51695E+15,49,11/1/2018 20:59
1850,11/1/2018 22:29,11.6,5.17595E+15,117,11/1/2018 22:29
28,11/1/2018 22:56,6.7,3.4412E+14,42,11/1/2018 22:56
1210,11/2/2018 1:03,10.17,4.76105E+18,122,11/2/2018 1:03
267,11/2/2018 5:12,5.82,2.13194E+14,92,11/2/2018 5:12
2049,11/2/2018 12:14,1.86,3.56107E+15,116,11/2/2018 12:14
3479,11/2/2018 13:11,3.38,4.58696E+18,28,11/2/2018 13:11
1061,11/2/2018 20:08,10.55,4.31965E+12,71,11/2/2018 20:08
676,11/2/2018 20:09,3.34,5.13584E+15,107,11/2/2018 20:09
3346,11/3/2018 1:54,2.46,4.16531E+18,131,11/3/2018 1:54
1414,11/3/2018 5:50,11.9,4.83448E+15,144,11/3/2018 5:50
1022,11/3/2018 8:54,10.5,5.03843E+11,114,11/3/2018 8:54
2627,11/3/2018 10:56,18.62,4.02791E+15,31,11/3/2018 10:56
2701,11/3/2018 12:46,18.52,3.4412E+14,66,11/3/2018 12:46
2531,11/3/2018 16:10,18.2,5.84227E+11,13,11/3/2018 16:10
50,11/3/2018 18:34,4.12,5.29719E+15,27,11/3/2018 18:34
1134,11/3/2018 18:58,10.36,3.0182E+13,137,11/3/2018 18:58
2740,11/3/2018 21:30,16.13,5.17595E+15,49,11/3/2018 21:30
2628,11/4/2018 6:19,18.31,4.53999E+15,34,11/4/2018 6:19
1808,11/4/2018 8:34,11.64,4.498E+12,9,11/4/2018 8:34
2307,11/4/2018 9:41,5.76,3.76028E+14,34,11/4/2018 9:41
1630,11/4/2018 10:52,10,4.31965E+12,125,11/4/2018 10:52
996,11/4/2018 17:06,10.22,4.18816E+15,124,11/4/2018 17:06
884,11/4/2018 19:40,11.41,4.86676E+18,147,11/4/2018 19:40
1727,11/4/2018 22:04,10.84,3.0182E+13,25,11/4/2018 22:04
1120,11/5/2018 2:24,11.38,4.72378E+18,18,11/5/2018 2:24
229,11/5/2018 2:40,10.55,4.26369E+15,12,11/5/2018 2:40
3153,11/5/2018 3:04,16.44,6.50024E+15,58,11/5/2018 3:04
3277,11/5/2018 4:06,16.05,4.58696E+18,102,11/5/2018 4:06
2122,11/5/2018 9:37,2.99,4.6819E+12,35,11/5/2018 9:37
1507,11/5/2018 12:46,10.37,5.5706E+15,35,11/5/2018 12:46
253,11/5/2018 12:52,9.21,3.56195E+15,51,11/5/2018 12:52
35,11/5/2018 15:00,4.31,2.13194E+14,2,11/5/2018 15:00
2099,11/5/2018 16:16,1.46,4.02791E+15,63,11/5/2018 16:16
3249,11/5/2018 16:53,18.35,5.01809E+11,111,11/5/2018 16:53
1144,11/5/2018 22:30,10.83,4.76105E+18,86,11/5/2018 22:30
1586,11/6/2018 0:11,12.16,4.2791E+18,64,11/6/2018 0:11
1311,11/6/2018 2:35,12.28,5.13584E+15,66,11/6/2018 2:35
2800,11/6/2018 6:03,15.61,3.56195E+15,62,11/6/2018 6:03
3036,11/6/2018 9:41,16.41,4.15984E+18,126,11/6/2018 9:41
402,11/6/2018 13:52,8.4,3.51695E+15,150,11/6/2018 13:52
702,11/6/2018 18:14,0.81,5.17595E+15,39,11/6/2018 18:14
2197,11/6/2018 18:16,3.55,4.02791E+15,24,11/6/2018 18:16
2841,11/6/2018 21:52,12.37,5.36178E+15,116,11/6/2018 21:52
1901,11/7/2018 4:09,11.03,3.76028E+14,106,11/7/2018 4:09
2432,11/7/2018 4:10,1.14,3.56195E+15,67,11/7/2018 4:10
2458,11/7/2018 4:17,17.36,4.72378E+18,70,11/7/2018 4:17
692,11/7/2018 6:04,3.31,4.72378E+18,74,11/7/2018 6:04
2185,11/7/2018 6:18,3.16,4.72378E+18,4,11/7/2018 6:18
425,11/7/2018 11:47,7.41,4.58696E+18,60,11/7/2018 11:47
1438,11/7/2018 12:48,10.32,3.51711E+15,146,11/7/2018 12:48
3203,11/7/2018 13:00,17.81,3.76028E+14,100,11/7/2018 13:00
180,11/7/2018 17:25,7.6,4.26849E+15,73,11/7/2018 17:25
1070,11/7/2018 22:28,10.02,3.58135E+15,125,11/7/2018 22:28
1050,11/7/2018 23:00,10.4,3.4412E+14,51,11/7/2018 23:00
365,11/7/2018 23:23,7.19,3.5822E+15,121,11/7/2018 23:23
2925,11/8/2018 2:10,22.78,5.13584E+15,78,11/8/2018 2:10
1380,11/8/2018 2:53,10.75,4.16531E+18,7,11/8/2018 2:53
1166,11/8/2018 5:43,10.16,5.5706E+15,90,11/8/2018 5:43
133,11/8/2018 10:51,8.02,5.03843E+11,80,11/8/2018 10:51
3263,11/8/2018 13:30,18.3,4.18816E+15,20,11/8/2018 13:30
122,11/8/2018 14:01,8.71,4.02791E+15,8,11/8/2018 14:01
2190,11/8/2018 16:37,5.63,6.50024E+15,33,11/8/2018 16:37
1688,11/8/2018 17:42,11.13,4.02791E+15,74,11/8/2018 17:42
1261,11/8/2018 20:43,12.22,3.56107E+15,16,11/8/2018 20:43
1477,11/9/2018 2:36,10.49,4.7432E+18,91,11/9/2018 2:36
987,11/9/2018 7:37,10.74,3.51711E+15,120,11/9/2018 7:37
2091,11/9/2018 8:29,4.74,4.72378E+18,91,11/9/2018 8:29
537,11/9/2018 9:18,1.51,5.50071E+15,114,11/9/2018 9:18
