id,date,time,amount,card,id_merchant
384,10/7/2018 14:40,10/7/2018 14:40,757,3.00783E+13,73
1395,10/7/2018 18:29,10/7/2018 18:29,1179,3.0182E+13,106
677,10/7/2018 18:42,10/7/2018 18:42,1.4,4.50641E+15,65
3047,10/7/2018 19:09,10/7/2018 19:09,19.55,5.01809E+11,107
589,10/7/2018 20:28,10/7/2018 20:28,1.01,3.51695E+15,2
922,10/7/2018 20:40,10/7/2018 20:40,10.99,6.50024E+15,68
2868,10/7/2018 21:33,10/7/2018 21:33,17.83,4.58696E+18,143
1091,10/7/2018 22:35,10/7/2018 22:35,10.91,4.2791E+18,110
2159,10/7/2018 23:02,10/7/2018 23:02,3.13,4.58696E+18,8
3070,10/7/2018 23:58,10/7/2018 23:58,18.39,6.50024E+15,52
2739,10/8/2018 2:19,10/8/2018 2:19,16.58,4.96292E+18,101
2976,10/8/2018 3:30,10/8/2018 3:30,16.62,3.0182E+13,41
1557,10/8/2018 5:53,10/8/2018 5:53,11.56,4.15072E+15,68
640,10/8/2018 8:18,10/8/2018 8:18,1.74,3.72415E+14,95
1643,10/8/2018 10:35,10/8/2018 10:35,10.17,4.71177E+15,52
1970,10/8/2018 13:03,10/8/2018 13:03,3.5,3.56107E+15,115
805,10/8/2018 14:55,10/8/2018 14:55,1.19,4.71177E+15,106
1723,10/8/2018 17:55,10/8/2018 17:55,11.71,4.76105E+18,37
2919,10/8/2018 18:04,10/8/2018 18:04,20.54,5.03843E+11,118
3074,10/8/2018 19:00,10/8/2018 19:00,18.79,4.15984E+18,119
2860,10/9/2018 0:30,10/9/2018 0:30,17.69,3.53565E+15,67
1313,10/9/2018 7:22,10/9/2018 7:22,10.27,3.0182E+13,26
1686,10/9/2018 8:15,10/9/2018 8:15,10.85,3.5822E+15,59
2395,10/9/2018 9:34,10/9/2018 9:34,4.49,4.26369E+15,144
1353,10/9/2018 14:06,10/9/2018 14:06,10.83,3.58135E+15,134
2700,10/9/2018 14:35,10/9/2018 14:35,16.82,4.58696E+18,106
1528,10/9/2018 15:42,10/9/2018 15:42,10.49,4.2791E+18,65
456,10/9/2018 17:54,10/9/2018 17:54,5.62,5.13584E+15,42
1154,10/9/2018 19:22,10/9/2018 19:22,10.28,4.18816E+15,127
2370,10/9/2018 23:44,10/9/2018 23:44,5.38,4.53999E+15,76
2784,10/10/2018 1:11,10/10/2018 1:11,18.92,4.64401E+18,95
2778,10/10/2018 6:27,10/10/2018 6:27,15.72,4.27647E+12,6
655,10/10/2018 9:01,10/10/2018 9:01,1.6,5.17595E+15,128
1026,10/10/2018 9:16,10/10/2018 9:16,11.17,4.58696E+18,88
1607,10/10/2018 21:32,10/10/2018 21:32,11.93,4.64401E+18,14
728,10/10/2018 23:20,10/10/2018 23:20,3.34,4.96292E+18,72
242,10/11/2018 2:01,10/11/2018 2:01,4.81,4.58696E+18,32
1011,10/11/2018 4:18,10/11/2018 4:18,10.12,5.29719E+15,17
71,10/11/2018 5:40,10/11/2018 5:40,9.49,3.0182E+13,114
2315,10/11/2018 7:53,10/11/2018 7:53,1.63,3.00633E+13,82
2059,10/11/2018 8:58,10/11/2018 8:58,1.67,5.84227E+11,23
1202,10/11/2018 9:37,10/11/2018 9:37,10.17,4.86676E+18,49
2026,10/11/2018 10:41,10/11/2018 10:41,2.01,4.26849E+15,11
2500,10/11/2018 14:27,10/11/2018 14:27,16.86,4.16531E+18,147
352,10/11/2018 15:52,10/11/2018 15:52,3.35,4.58696E+18,93
461,10/11/2018 21:48,10/11/2018 21:48,5.13,5.36178E+15,18
3334,10/11/2018 22:29,10/11/2018 22:29,2.95,5.01809E+11,103
1977,10/11/2018 22:41,10/11/2018 22:41,3.85,4.6819E+12,100
696,10/11/2018 23:29,10/11/2018 23:29,206,3.00783E+13,144
209,10/12/2018 0:26,10/12/2018 0:26,1.37,5.0188E+11,79
1164,10/12/2018 2:31,10/12/2018 2:31,10.54,5.29719E+15,16
3276,10/12/2018 4:42,10/12/2018 4:42,15.73,6.01199E+15,21
2479,10/12/2018 9:51,10/12/2018 9:51,17.36,6.50024E+15,124
1788,10/12/2018 11:58,10/12/2018 11:58,10.36,4.498E+12,65
2681,10/12/2018 12:07,10/12/2018 12:07,18.18,5.50071E+15,92
1437,10/12/2018 13:03,10/12/2018 13:03,11.13,3.4412E+14,53
2709,10/12/2018 20:13,10/12/2018 20:13,16.67,5.0188E+11,104
1858,10/12/2018 20:17,10/12/2018 20:17,11.66,3.76028E+14,111
357,10/12/2018 20:27,10/12/2018 20:27,5.97,4.26849E+15,88
893,10/12/2018 23:11,10/12/2018 23:11,13.22,5.17595E+15,141
1672,10/13/2018 7:26,10/13/2018 7:26,11.31,5.03843E+11,104
553,10/13/2018 7:56,10/13/2018 7:56,2.11,4.96292E+18,114
1441,10/13/2018 11:14,10/13/2018 11:14,10.84,4.02791E+15,31
1839,10/13/2018 13:45,10/13/2018 13:45,10.98,4.71177E+15,54
1292,10/13/2018 15:35,10/13/2018 15:35,10.06,5.29719E+15,41
212,10/13/2018 15:52,10/13/2018 15:52,5.85,4.64401E+18,112
984,10/13/2018 17:11,10/13/2018 17:11,11.87,4.76105E+18,124
1481,10/14/2018 0:04,10/14/2018 0:04,11.2,3.00783E+13,141
1198,10/14/2018 3:23,10/14/2018 3:23,11.38,6.01199E+15,78
885,10/14/2018 12:39,10/14/2018 12:39,10.63,3.72415E+14,35
54,10/14/2018 13:23,10/14/2018 13:23,7.19,3.53565E+15,21
3089,10/14/2018 16:02,10/14/2018 16:02,15.52,3.51695E+15,119
510,10/14/2018 17:19,10/14/2018 17:19,4.88,5.29719E+15,70
849,10/14/2018 23:09,10/14/2018 23:09,1.05,3.76028E+14,104
166,10/15/2018 3:05,10/15/2018 3:05,4.1,5.0188E+11,64
243,10/15/2018 3:29,10/15/2018 3:29,5.82,4.58696E+18,72
2133,10/15/2018 4:38,10/15/2018 4:38,5.52,3.56195E+15,138
202,10/15/2018 17:44,10/15/2018 17:44,6.9,3.4412E+14,74
2825,10/15/2018 20:48,10/15/2018 20:48,16.57,3.53565E+15,120
3157,10/16/2018 0:01,10/16/2018 0:01,19.59,5.17595E+15,36
903,10/16/2018 0:29,10/16/2018 0:29,10.12,3.4412E+14,21
1555,10/16/2018 2:08,10/16/2018 2:08,13.06,4.86676E+18,144
2138,10/16/2018 4:28,10/16/2018 4:28,5.13,4.76105E+18,36
1165,10/16/2018 12:27,10/16/2018 12:27,10.36,1.80099E+14,14
2330,10/16/2018 13:27,10/16/2018 13:27,484,4.76105E+18,142
2828,10/16/2018 14:39,10/16/2018 14:39,18.34,5.17595E+15,19
1221,10/16/2018 22:46,10/16/2018 22:46,10.99,4.50641E+15,47
320,10/17/2018 2:48,10/17/2018 2:48,3.39,4.2791E+18,123
3265,10/17/2018 3:43,10/17/2018 3:43,20.03,5.50071E+15,149
2706,10/17/2018 4:15,10/17/2018 4:15,19,5.01809E+11,39
2999,10/17/2018 5:34,10/17/2018 5:34,15.07,4.15984E+18,126
2998,10/17/2018 9:49,10/17/2018 9:49,14.67,4.16531E+18,137
2296,10/17/2018 16:30,10/17/2018 16:30,3.06,5.84227E+11,44
1269,10/17/2018 18:16,10/17/2018 18:16,10.38,3.00783E+13,116
1799,10/17/2018 18:33,10/17/2018 18:33,11.46,4.7432E+18,5
1749,10/18/2018 0:08,10/18/2018 0:08,10.57,4.15984E+18,40
1045,10/18/2018 0:16,10/18/2018 0:16,10.95,4.53999E+15,14
66,10/18/2018 1:43,10/18/2018 1:43,5.35,4.16531E+18,116
1665,10/18/2018 2:46,10/18/2018 2:46,11.16,4.27647E+12,74
500,10/18/2018 3:26,10/18/2018 3:26,9.66,3.56107E+15,50
3366,10/18/2018 5:15,10/18/2018 5:15,2.6,5.29719E+15,47
2677,10/18/2018 7:16,10/18/2018 7:16,19.86,5.50071E+15,96
2300,10/18/2018 15:32,10/18/2018 15:32,1.21,4.96292E+18,102
2658,10/18/2018 16:22,10/18/2018 16:22,19.22,4.64401E+18,38
2328,10/18/2018 16:37,10/18/2018 16:37,4.18,4.15072E+15,129
321,10/18/2018 20:04,10/18/2018 20:04,5.68,3.51711E+15,89
2536,10/18/2018 22:15,10/18/2018 22:15,18.06,5.03843E+11,53
7,10/18/2018 23:13,10/18/2018 23:13,3.41,4.53999E+15,29
2412,10/18/2018 23:33,10/18/2018 23:33,5.24,4.72378E+18,128
1549,10/19/2018 1:07,10/19/2018 1:07,1053,3.00783E+13,10
532,10/19/2018 1:16,10/19/2018 1:16,0.7,3.76028E+14,122
3325,10/19/2018 1:45,10/19/2018 1:45,18.25,4.2791E+18,150
2098,10/19/2018 9:27,10/19/2018 9:27,4.3,3.51695E+15,3
3338,10/19/2018 12:32,10/19/2018 12:32,178,5.5706E+15,28
3401,10/19/2018 17:15,10/19/2018 17:15,1.95,3.56195E+15,137
1949,10/19/2018 17:44,10/19/2018 17:44,3.26,4.02791E+15,11
778,10/19/2018 20:19,10/19/2018 20:19,2.08,4.72378E+18,134
2553,10/19/2018 21:52,10/19/2018 21:52,15,3.51695E+15,37
3487,10/20/2018 0:33,10/20/2018 0:33,2.41,3.00633E+13,82
2574,10/20/2018 1:25,10/20/2018 1:25,16.98,4.64401E+18,43
298,10/20/2018 2:43,10/20/2018 2:43,6.94,3.0143E+13,80
3350,10/20/2018 3:46,10/20/2018 3:46,2.8,4.18816E+15,58
2294,10/20/2018 4:46,10/20/2018 4:46,5.79,4.83448E+15,127
1062,10/20/2018 8:13,10/20/2018 8:13,11.37,5.29719E+15,34
424,10/20/2018 12:20,10/20/2018 12:20,5.63,4.02791E+15,51
1108,10/20/2018 12:25,10/20/2018 12:25,10.71,4.53999E+15,133
14,10/20/2018 16:16,10/20/2018 16:16,7.69,5.13584E+15,35
3274,10/20/2018 19:06,10/20/2018 19:06,18.51,4.7432E+18,138
2938,10/20/2018 21:52,10/20/2018 21:52,15.85,1.80099E+14,21
1895,10/21/2018 10:53,10/21/2018 10:53,11.78,5.03843E+11,94
1809,10/21/2018 11:28,10/21/2018 11:28,10.39,4.498E+12,18
3470,10/21/2018 12:48,10/21/2018 12:48,2.22,3.00633E+13,134
3424,10/21/2018 14:48,10/21/2018 14:48,2.11,3.72415E+14,132
1904,10/21/2018 16:38,10/21/2018 16:38,11.22,5.03843E+11,111
2407,10/21/2018 16:44,10/21/2018 16:44,4.55,4.16531E+18,86
2111,10/21/2018 17:45,10/21/2018 17:45,2.44,4.83448E+15,111
2498,10/21/2018 18:34,10/21/2018 18:34,19.33,4.76105E+18,129
1879,10/21/2018 19:04,10/21/2018 19:04,10.84,5.36178E+15,53
2068,10/21/2018 23:14,10/21/2018 23:14,4.43,4.27647E+12,127
2562,10/22/2018 0:07,10/22/2018 0:07,15.98,5.0188E+11,77
3110,10/22/2018 2:39,10/22/2018 2:39,16.32,3.58135E+15,44
2846,10/22/2018 3:00,10/22/2018 3:00,15.88,3.4412E+14,11
1147,10/22/2018 7:41,10/22/2018 7:41,13.83,4.71177E+15,129
1328,10/22/2018 8:11,10/22/2018 8:11,10.2,3.58135E+15,84
1943,10/22/2018 13:46,10/22/2018 13:46,1.92,4.15984E+18,127
1195,10/22/2018 15:17,10/22/2018 15:17,12.28,4.53999E+15,94
627,10/22/2018 16:41,10/22/2018 16:41,2.6,3.72415E+14,107
1464,10/22/2018 19:58,10/22/2018 19:58,10.53,4.16531E+18,76
1131,10/22/2018 22:48,10/22/2018 22:48,10.04,4.2791E+18,11
3361,10/23/2018 1:00,10/23/2018 1:00,2.09,4.7432E+18,71
394,10/23/2018 4:35,10/23/2018 4:35,6.35,3.51695E+15,150
2867,10/23/2018 10:49,10/23/2018 10:49,16.74,4.6819E+12,130
1924,10/23/2018 10:54,10/23/2018 10:54,11.43,4.58696E+18,131
542,10/23/2018 10:56,10/23/2018 10:56,1.62,1.80099E+14,38
171,10/23/2018 15:14,10/23/2018 15:14,8.9,4.76105E+18,90
1358,10/23/2018 18:50,10/23/2018 18:50,10.49,2.13194E+14,41
571,10/23/2018 20:11,10/23/2018 20:11,1.36,3.4412E+14,42
1209,10/23/2018 21:30,10/23/2018 21:30,10.62,3.5822E+15,102
2012,10/23/2018 21:51,10/23/2018 21:51,2.33,1.80099E+14,140
466,10/23/2018 22:47,10/23/2018 22:47,393,5.5706E+15,148
2595,10/24/2018 9:56,10/24/2018 9:56,16.84,4.86676E+18,70
2900,10/24/2018 16:09,10/24/2018 16:09,15.16,5.17595E+15,101
1616,10/24/2018 16:46,10/24/2018 16:46,12.77,4.64401E+18,125
3128,10/24/2018 16:53,10/24/2018 16:53,20.44,4.72378E+18,97
931,10/24/2018 17:06,10/24/2018 17:06,10.56,5.50071E+15,138
1049,10/24/2018 17:26,10/24/2018 17:26,11.18,4.7432E+18,65
2594,10/24/2018 21:00,10/24/2018 21:00,16.51,4.53999E+15,29
2969,10/24/2018 22:03,10/24/2018 22:03,17.18,5.17595E+15,120
1632,10/24/2018 22:06,10/24/2018 22:06,10.17,5.5706E+15,124
802,10/25/2018 1:25,10/25/2018 1:25,2.37,5.50071E+15,22
1721,10/25/2018 4:04,10/25/2018 4:04,10.01,4.50641E+15,131
557,10/25/2018 10:50,10/25/2018 10:50,1.93,4.26369E+15,3
2216,10/25/2018 11:39,10/25/2018 11:39,2.83,4.26849E+15,97
1102,10/25/2018 15:27,10/25/2018 15:27,10.02,3.00783E+13,142
2182,10/25/2018 15:47,10/25/2018 15:47,2.98,5.0188E+11,13
480,10/25/2018 16:29,10/25/2018 16:29,8.03,3.00633E+13,5
2505,10/25/2018 17:21,10/25/2018 17:21,18.34,5.03843E+11,2
1185,10/26/2018 2:24,10/26/2018 2:24,10.39,4.16531E+18,104
1940,10/26/2018 6:23,10/26/2018 6:23,4.12,4.74104E+12,4
3402,10/26/2018 9:20,10/26/2018 9:20,2.28,2.13194E+14,4
2006,10/26/2018 11:27,10/26/2018 11:27,4.1,4.18816E+15,97
2247,10/26/2018 11:56,10/26/2018 11:56,1.18,5.29719E+15,126
551,10/26/2018 16:56,10/26/2018 16:56,1.15,4.6819E+12,126
3055,10/26/2018 19:29,10/26/2018 19:29,17.08,5.84227E+11,100
2405,10/26/2018 21:47,10/26/2018 21:47,2.45,6.01199E+15,4
2397,10/26/2018 22:27,10/26/2018 22:27,3.74,5.13584E+15,37
930,10/27/2018 1:00,10/27/2018 1:00,11.1,5.84227E+11,80
2963,10/27/2018 6:38,10/27/2018 6:38,14.73,4.53999E+15,24
1636,10/27/2018 8:04,10/27/2018 8:04,12.98,4.15072E+15,3
1897,10/27/2018 8:17,10/27/2018 8:17,11.08,5.13584E+15,37
1687,10/27/2018 9:26,10/27/2018 9:26,11.11,5.84227E+11,28
838,10/27/2018 9:59,10/27/2018 9:59,3.21,5.84227E+11,97
391,10/27/2018 13:46,10/27/2018 13:46,3.39,5.03843E+11,118
2881,10/27/2018 14:11,10/27/2018 14:11,14.09,4.64401E+18,63
1299,10/27/2018 15:48,10/27/2018 15:48,12.26,5.5706E+15,129
123,10/27/2018 17:28,10/27/2018 17:28,6.31,4.15072E+15,138
932,10/27/2018 18:30,10/27/2018 18:30,11.26,4.26369E+15,139
590,10/27/2018 19:25,10/27/2018 19:25,2.26,5.03843E+11,134
2057,10/27/2018 19:32,10/27/2018 19:32,4.95,4.7432E+18,45
1585,10/28/2018 1:26,10/28/2018 1:26,11.3,4.83448E+15,111
2051,10/28/2018 2:12,10/28/2018 2:12,137,4.31965E+12,16
3461,10/28/2018 2:29,10/28/2018 2:29,2.89,6.75911E+11,57
1712,10/28/2018 5:54,10/28/2018 5:54,10.99,3.0143E+13,36
3223,10/28/2018 7:02,10/28/2018 7:02,16.85,4.27647E+12,32
2870,10/28/2018 13:27,10/28/2018 13:27,12.45,5.13584E+15,76
1460,10/28/2018 13:28,10/28/2018 13:28,10,4.31965E+12,75
3121,10/28/2018 19:39,10/28/2018 19:39,12.39,5.03843E+11,1
2000,10/28/2018 23:57,10/28/2018 23:57,1.28,4.74104E+12,17
2079,10/29/2018 4:47,10/29/2018 4:47,5.05,4.7432E+18,67
1076,10/29/2018 5:05,10/29/2018 5:05,10.5,4.53999E+15,102
3031,10/29/2018 6:47,10/29/2018 6:47,13.42,4.18816E+15,98
316,10/29/2018 7:16,10/29/2018 7:16,5.65,4.72378E+18,67
2834,10/29/2018 7:18,10/29/2018 7:18,16.85,5.03843E+11,127
383,10/29/2018 9:47,10/29/2018 9:47,5.61,3.4412E+14,46
1919,10/29/2018 11:07,10/29/2018 11:07,12.81,3.76028E+14,51
876,10/29/2018 14:11,10/29/2018 14:11,10.35,4.71177E+15,110
1710,10/29/2018 14:36,10/29/2018 14:36,10.82,5.36178E+15,50
642,10/29/2018 20:36,10/29/2018 20:36,1.81,2.13194E+14,6
973,10/29/2018 22:54,10/29/2018 22:54,10.83,6.50024E+15,109
1111,10/29/2018 22:55,10/29/2018 22:55,10.35,4.71177E+15,42
1960,10/29/2018 23:18,10/29/2018 23:18,3.67,5.84227E+11,70
2747,10/30/2018 7:08,10/30/2018 7:08,15.94,4.18816E+15,25
1692,10/30/2018 7:27,10/30/2018 7:27,10.45,6.75911E+11,1
1171,10/30/2018 9:43,10/30/2018 9:43,12.76,2.13194E+14,38
2555,10/30/2018 9:45,10/30/2018 9:45,16.64,4.86676E+18,48
3463,10/30/2018 10:17,10/30/2018 10:17,1.58,3.76028E+14,8
63,10/30/2018 18:54,10/30/2018 18:54,5.87,4.86676E+18,78
3147,10/30/2018 18:59,10/30/2018 18:59,17.54,5.29719E+15,116
3160,10/30/2018 22:08,10/30/2018 22:08,17.93,4.18816E+15,15
1565,10/30/2018 23:28,10/30/2018 23:28,10.56,4.26849E+15,96
1638,10/31/2018 4:03,10/31/2018 4:03,10.16,3.51695E+15,42
2233,10/31/2018 4:38,10/31/2018 4:38,4.65,4.15984E+18,2
1002,10/31/2018 5:37,10/31/2018 5:37,10.12,6.01199E+15,71
2823,10/31/2018 16:16,10/31/2018 16:16,16.49,3.72415E+14,23
377,10/31/2018 16:35,10/31/2018 16:35,6.27,4.74104E+12,121
2618,10/31/2018 17:59,10/31/2018 17:59,16.17,3.58135E+15,91
562,10/31/2018 19:53,10/31/2018 19:53,0.91,2.13194E+14,104
1054,10/31/2018 23:59,10/31/2018 23:59,10.63,3.4412E+14,57
125,11/1/2018 0:29,11/1/2018 0:29,2.32,4.83448E+15,67
3109,11/1/2018 2:22,11/1/2018 2:22,15.57,3.4412E+14,26
2556,11/1/2018 5:00,11/1/2018 5:00,15.29,6.01199E+15,55
2352,11/1/2018 9:02,11/1/2018 9:02,2.69,5.29719E+15,51
3026,11/1/2018 10:40,11/1/2018 10:40,16.01,5.5706E+15,25
124,11/1/2018 16:13,11/1/2018 16:13,8.07,3.72415E+14,102
2493,11/1/2018 18:35,11/1/2018 18:35,15.83,4.76105E+18,55
1591,11/1/2018 20:11,11/1/2018 20:11,11.26,3.0182E+13,112
2623,11/1/2018 20:20,11/1/2018 20:20,19.07,5.50071E+15,132
3091,11/1/2018 20:59,11/1/2018 20:59,15.71,3.51695E+15,49
1850,11/1/2018 22:29,11/1/2018 22:29,11.6,5.17595E+15,117
28,11/1/2018 22:56,11/1/2018 22:56,6.7,3.4412E+14,42
1210,11/2/2018 1:03,11/2/2018 1:03,10.17,4.76105E+18,122
267,11/2/2018 5:12,11/2/2018 5:12,5.82,2.13194E+14,92
2049,11/2/2018 12:14,11/2/2018 12:14,1.86,3.56107E+15,116
3479,11/2/2018 13:11,11/2/2018 13:11,3.38,4.58696E+18,28
1061,11/2/2018 20:08,11/2/2018 20:08,10.55,4.31965E+12,71
676,11/2/2018 20:09,11/2/2018 20:09,3.34,5.13584E+15,107
3346,11/3/2018 1:54,11/3/2018 1:54,2.46,4.16531E+18,131
1414,11/3/2018 5:50,11/3/2018 5:50,11.9,4.83448E+15,144
1022,11/3/2018 8:54,11/3/2018 8:54,10.5,5.03843E+11,114
2627,11/3/2018 10:56,11/3/2018 10:56,18.62,4.02791E+15,31
2701,11/3/2018 12:46,11/3/2018 12:46,18.52,3.4412E+14,66
2531,11/3/2018 16:10,11/3/2018 16:10,18.2,5.84227E+11,13
50,11/3/2018 18:34,11/3/2018 18:34,4.12,5.29719E+15,27
1134,11/3/2018 18:58,11/3/2018 18:58,10.36,3.0182E+13,137
2740,11/3/2018 21:30,11/3/2018 21:30,16.13,5.17595E+15,49
2628,11/4/2018 6:19,11/4/2018 6:19,18.31,4.53999E+15,34
1808,11/4/2018 8:34,11/4/2018 8:34,11.64,4.498E+12,9
2307,11/4/2018 9:41,11/4/2018 9:41,5.76,3.76028E+14,34
1630,11/4/2018 10:52,11/4/2018 10:52,10,4.31965E+12,125
996,11/4/2018 17:06,11/4/2018 17:06,10.22,4.18816E+15,124
884,11/4/2018 19:40,11/4/2018 19:40,11.41,4.86676E+18,147
1727,11/4/2018 22:04,11/4/2018 22:04,10.84,3.0182E+13,25
1120,11/5/2018 2:24,11/5/2018 2:24,11.38,4.72378E+18,18
229,11/5/2018 2:40,11/5/2018 2:40,10.55,4.26369E+15,12
3153,11/5/2018 3:04,11/5/2018 3:04,16.44,6.50024E+15,58
3277,11/5/2018 4:06,11/5/2018 4:06,16.05,4.58696E+18,102
2122,11/5/2018 9:37,11/5/2018 9:37,2.99,4.6819E+12,35
1507,11/5/2018 12:46,11/5/2018 12:46,10.37,5.5706E+15,35
253,11/5/2018 12:52,11/5/2018 12:52,9.21,3.56195E+15,51
35,11/5/2018 15:00,11/5/2018 15:00,4.31,2.13194E+14,2
2099,11/5/2018 16:16,11/5/2018 16:16,1.46,4.02791E+15,63
3249,11/5/2018 16:53,11/5/2018 16:53,18.35,5.01809E+11,111
1144,11/5/2018 22:30,11/5/2018 22:30,10.83,4.76105E+18,86
1586,11/6/2018 0:11,11/6/2018 0:11,12.16,4.2791E+18,64
1311,11/6/2018 2:35,11/6/2018 2:35,12.28,5.13584E+15,66
2800,11/6/2018 6:03,11/6/2018 6:03,15.61,3.56195E+15,62
3036,11/6/2018 9:41,11/6/2018 9:41,16.41,4.15984E+18,126
402,11/6/2018 13:52,11/6/2018 13:52,8.4,3.51695E+15,150
702,11/6/2018 18:14,11/6/2018 18:14,0.81,5.17595E+15,39
2197,11/6/2018 18:16,11/6/2018 18:16,3.55,4.02791E+15,24
2841,11/6/2018 21:52,11/6/2018 21:52,12.37,5.36178E+15,116
1901,11/7/2018 4:09,11/7/2018 4:09,11.03,3.76028E+14,106
2432,11/7/2018 4:10,11/7/2018 4:10,1.14,3.56195E+15,67
2458,11/7/2018 4:17,11/7/2018 4:17,17.36,4.72378E+18,70
692,11/7/2018 6:04,11/7/2018 6:04,3.31,4.72378E+18,74
2185,11/7/2018 6:18,11/7/2018 6:18,3.16,4.72378E+18,4
425,11/7/2018 11:47,11/7/2018 11:47,7.41,4.58696E+18,60
1438,11/7/2018 12:48,11/7/2018 12:48,10.32,3.51711E+15,146
3203,11/7/2018 13:00,11/7/2018 13:00,17.81,3.76028E+14,100
180,11/7/2018 17:25,11/7/2018 17:25,7.6,4.26849E+15,73
1070,11/7/2018 22:28,11/7/2018 22:28,10.02,3.58135E+15,125
1050,11/7/2018 23:00,11/7/2018 23:00,10.4,3.4412E+14,51
365,11/7/2018 23:23,11/7/2018 23:23,7.19,3.5822E+15,121
2925,11/8/2018 2:10,11/8/2018 2:10,22.78,5.13584E+15,78
1380,11/8/2018 2:53,11/8/2018 2:53,10.75,4.16531E+18,7
1166,11/8/2018 5:43,11/8/2018 5:43,10.16,5.5706E+15,90
133,11/8/2018 10:51,11/8/2018 10:51,8.02,5.03843E+11,80
3263,11/8/2018 13:30,11/8/2018 13:30,18.3,4.18816E+15,20
122,11/8/2018 14:01,11/8/2018 14:01,8.71,4.02791E+15,8
2190,11/8/2018 16:37,11/8/2018 16:37,5.63,6.50024E+15,33
1688,11/8/2018 17:42,11/8/2018 17:42,11.13,4.02791E+15,74
1261,11/8/2018 20:43,11/8/2018 20:43,12.22,3.56107E+15,16
1477,11/9/2018 2:36,11/9/2018 2:36,10.49,4.7432E+18,91
987,11/9/2018 7:37,11/9/2018 7:37,10.74,3.51711E+15,120
2091,11/9/2018 8:29,11/9/2018 8:29,4.74,4.72378E+18,91
537,11/9/2018 9:18,11/9/2018 9:18,1.51,5.50071E+15,114
1301,11/9/2018 10:47,11/9/2018 10:47,10.26,3.58135E+15,123
895,11/9/2018 11:10,11/9/2018 11:10,11.44,5.36178E+15,2
381,11/9/2018 14:45,11/9/2018 14:45,5.28,4.2791E+18,22
1969,11/9/2018 17:10,11/9/2018 17:10,2.45,4.50641E+15,72
2408,11/9/2018 19:21,11/9/2018 19:21,4.71,5.5706E+15,145
2147,11/9/2018 19:24,11/9/2018 19:24,2.94,4.71177E+15,108
2632,11/9/2018 19:38,11/9/2018 19:38,20.27,3.53565E+15,75
3169,11/9/2018 23:28,11/9/2018 23:28,19.07,4.74104E+12,44
1295,11/10/2018 1:14,11/10/2018 1:14,10.03,5.03843E+11,101
3162,11/10/2018 2:45,11/10/2018 2:45,17.2,4.96292E+18,108
3193,11/10/2018 3:11,11/10/2018 3:11,18.18,3.0143E+13,122
1932,11/10/2018 10:17,11/10/2018 10:17,3.04,4.498E+12,77
3229,11/10/2018 10:49,11/10/2018 10:49,14.03,5.01809E+11,145
1703,11/10/2018 13:21,11/10/2018 13:21,10.61,4.50641E+15,123
2273,11/10/2018 13:37,11/10/2018 13:37,5.67,2.13194E+14,61
1754,11/10/2018 21:39,11/10/2018 21:39,11.37,3.00783E+13,94
2884,11/10/2018 22:24,11/10/2018 22:24,16.98,4.16531E+18,99
835,11/10/2018 23:00,11/10/2018 23:00,3.27,1.80099E+14,94
409,11/10/2018 23:15,11/10/2018 23:15,9.51,4.76105E+18,136
1086,11/11/2018 3:57,11/11/2018 3:57,10.17,4.58696E+18,105
3337,11/11/2018 4:17,11/11/2018 4:17,1.47,4.58696E+18,26
1598,11/11/2018 5:11,11/11/2018 5:11,10.98,5.5706E+15,28
822,11/11/2018 5:18,11/11/2018 5:18,3.42,3.0143E+13,51
3323,11/11/2018 5:46,11/11/2018 5:46,15.36,4.27647E+12,14
145,11/11/2018 5:55,11/11/2018 5:55,6.36,3.4412E+14,75
2546,11/11/2018 6:39,11/11/2018 6:39,14.69,3.5822E+15,51
1192,11/11/2018 7:57,11/11/2018 7:57,10.02,4.27647E+12,66
700,11/11/2018 12:11,11/11/2018 12:11,2.25,4.86676E+18,4
3288,11/11/2018 13:17,11/11/2018 13:17,18.38,4.76105E+18,147
2356,11/11/2018 14:34,11/11/2018 14:34,2.32,3.72415E+14,74
504,11/11/2018 14:47,11/11/2018 14:47,5.16,4.31965E+12,126
1680,11/11/2018 15:27,11/11/2018 15:27,11.3,4.50641E+15,75
339,11/11/2018 16:57,11/11/2018 16:57,6.02,3.72415E+14,30
2109,11/11/2018 17:51,11/11/2018 17:51,2.69,3.0182E+13,83
275,11/11/2018 20:06,11/11/2018 20:06,3.36,3.56107E+15,80
1465,11/12/2018 0:07,11/12/2018 0:07,11.26,4.7432E+18,80
2814,11/12/2018 0:27,11/12/2018 0:27,17.37,4.83448E+15,17
1396,11/12/2018 1:11,11/12/2018 1:11,11.74,4.72378E+18,15
3071,11/12/2018 2:35,11/12/2018 2:35,19.65,3.5822E+15,62
1961,11/12/2018 4:53,11/12/2018 4:53,1.75,3.4412E+14,107
2943,11/12/2018 5:54,11/12/2018 5:54,18.4,4.02791E+15,119
2377,11/12/2018 10:06,11/12/2018 10:06,4.78,3.58135E+15,126
2815,11/12/2018 12:43,11/12/2018 12:43,18.89,4.2791E+18,21
1012,11/12/2018 23:00,11/12/2018 23:00,10.19,5.84227E+11,14
2827,11/13/2018 4:08,11/13/2018 4:08,18.88,3.72415E+14,78
